"","p","n","cor","pval","stat"
"3588",5,500,0.1,1.36617516019005e-30,169.833282955125
"3589",5,500,0.1,2.96057893247335e-40,213.572940418035
"3590",5,500,0.1,5.62078641483552e-35,189.756783056813
"3591",5,500,0.1,0.0991969028952482,25.295610894522
"3592",5,500,0.1,0.357663939190734,20.0995952448969
"3593",5,500,0.1,1.74874310707327e-35,192.051737316102
"3594",5,500,0.1,0.0109683627985743,32.2970604283902
"3595",5,500,0.1,9.69506492398008e-05,44.8669190499929
"3596",5,500,0.1,0.690850431117005,16.2163832671044
"3597",5,500,0.1,0.264920494025599,21.4712223004816
"3598",5,500,0.1,5.71567130009191e-39,207.786050059584
"3599",5,500,0.1,1.59130436499943e-32,178.63529390035
"3600",5,500,0.1,0.44083770170709,19.0422307389988
"3601",5,500,0.1,0.498889621876057,18.3598948909293
"3602",5,500,0.1,0.65627502263107,16.603685807626
"3603",5,500,0.1,2.02278282274514e-35,191.765683796348
"3604",5,500,0.1,0.00467088663371995,34.7322653594406
"3605",5,500,0.1,1.33256660693651e-32,178.985482086321
"3606",5,500,0.1,6.55627230637748e-34,184.922825537178
"3607",5,500,0.1,2.82867136673521e-29,163.825357326506
"3608",5,500,0.1,4.7569066968759e-33,181.017497523907
"3609",5,500,0.1,0.00432629179962774,34.945973446367
"3610",5,500,0.1,0.0297748855484288,29.2868750614251
"3611",5,500,0.1,6.53885605760146e-39,207.522833901127
"3612",5,500,0.1,0.0129040488983969,31.8205494895983
"3613",5,500,0.1,0.388455778503211,19.6941327714582
"3614",5,500,0.1,8.42390244278276e-34,184.429167476749
"3615",5,500,0.1,3.34356980224463e-35,190.777967951632
"3616",5,500,0.1,0.306610149186907,20.8210997849645
"3617",5,500,0.1,4.32783548066083e-37,199.311967954432
"3618",5,500,0.1,1.35792964219544e-39,210.596580605294
"3619",5,500,0.1,0.0404762564840375,28.3147214133612
"3620",5,500,0.1,4.57504816184716e-36,194.685324625403
"3621",5,500,0.1,0.261436059842697,21.5286837945425
"3622",5,500,0.1,9.53192729961964e-37,197.763507860249
"3623",5,500,0.1,1.65707615035315e-33,183.096260331697
"3624",5,500,0.1,2.73407076761279e-38,204.723052252812
"3625",5,500,0.1,4.60616087714501e-32,176.536878803247
"3626",5,500,0.1,1.07287595461309e-34,188.485416649851
"3627",5,500,0.1,3.3094677681109e-29,163.513721946526
"3628",5,500,0.1,8.21656569546644e-35,189.010138199395
"3629",5,500,0.1,7.21924453728166e-34,184.733116532249
"3630",5,500,0.1,0.0920491952449872,25.5602988230521
"3631",5,500,0.1,0.168378892969036,23.3305658566388
"3632",5,500,0.1,0.465627304391718,18.7466466318423
"3633",5,500,0.1,2.07311878040535e-31,173.564216750161
"3634",5,500,0.1,3.93268901944975e-30,167.738781227092
"3635",5,500,0.1,1.74647713648353e-31,173.903206924921
"3636",5,500,0.1,5.0667401236481e-39,208.021792152674
"3637",5,500,0.1,2.83823564791937e-36,195.622551415517
"3638",5,500,0.1,9.50381709549215e-11,76.4634768715817
"3639",5,500,0.1,0.0731716204531876,26.3562548209756
"3640",5,500,0.1,6.90672769655092e-35,189.351656448622
"3641",5,500,0.1,0.38155932685932,19.7833155363032
"3642",5,500,0.1,0.413439632541996,19.3779896861862
"3643",5,500,0.1,0.0757989622306151,26.2354282257626
"3644",5,500,0.1,0.00956351904531261,32.695430408257
"3645",5,500,0.1,0.0356018461533681,28.7241594849518
"3646",5,500,0.1,0.0175410936654458,30.9072655434928
"3647",5,500,0.1,5.59542430487113e-15,97.1345607004841
"3648",5,500,0.1,2.4611712753597e-37,200.418467221036
"3649",5,500,0.1,0.27933254549437,21.2390298494267
"3650",5,500,0.1,0.00858239755464363,33.0079045531589
"3651",5,500,0.1,0.689157724764497,16.2354962252936
"3652",5,500,0.1,3.78745381947865e-33,181.466877113954
"3653",5,500,0.1,0.0174774729547842,30.9181817048712
"3654",5,500,0.1,0.133121010402435,24.2251187628756
"3655",5,500,0.1,1.8144942653672e-38,205.525623974296
"3656",5,500,0.1,0.132784787762451,24.2345410022535
"3657",5,500,0.1,0.0156866400768053,31.2417503757492
"3658",5,500,0.1,0.030374130301938,29.2245577749158
"3659",5,500,0.1,0.0596189184882244,27.0479279175296
"3660",5,500,0.1,0.461782473907234,18.7920389751203
"3661",5,500,0.1,9.04859781277823e-36,193.346087314569
"3662",5,500,0.1,0.0752871383341446,26.2586749663143
"3663",5,500,0.1,1.31472423130073e-38,206.156191924439
"3664",5,500,0.1,7.3957371546247e-10,71.9982549028241
"3665",5,500,0.1,2.15404718049671e-34,187.11405988083
"3666",5,500,0.1,2.752848753769e-37,200.19893378696
"3667",5,500,0.1,0.607684481170126,17.1416530786136
"3668",5,500,0.1,0.849378667551142,14.2477790035965
"3669",5,500,0.1,0.768453964269122,15.3108754663939
"3670",5,500,0.1,0.604925074712013,17.1721410001233
"3671",5,500,0.1,4.97821334783887e-33,180.927824751375
"3672",5,500,0.1,0.58244311057498,17.4207910599327
"3673",5,500,0.1,0.124444957049383,24.4748464205353
"3674",5,500,0.1,2.91511425791028e-38,204.597522792315
"3675",5,500,0.1,1.51395864963847e-38,205.880043231743
"3676",5,500,0.1,3.3033220543738e-31,172.642889743479
"3677",5,500,0.1,0.575827859325176,17.4941123843131
"3678",5,500,0.1,3.27641109009136e-06,53.037394558487
"3679",5,500,0.1,1.05959620690319e-30,170.33644129976
"3680",5,500,0.1,1.78820081124541e-35,192.007895312002
"3681",5,500,0.1,0.369740228727535,19.9382825283782
"3682",5,500,0.1,1.63129072302639e-35,192.188344156262
"3683",5,500,0.1,1.88610812130216e-28,160.056032132112
"3684",5,500,0.1,3.43309436582066e-37,199.766045136959
"3685",5,500,0.1,0.595845958844751,17.2724847936334
"3686",5,500,0.1,1.26116636834233e-34,188.167337501895
"3687",5,500,0.1,1.46582243936741e-37,201.434077259899
"3688",5,500,0.1,0.729208649885273,15.7771980019154
"3689",5,500,0.1,0.43960266792527,19.0571478722174
"3690",5,500,0.1,3.22256106891662e-09,68.7628328010118
"3691",5,500,0.1,5.01977793772299e-36,194.503185511304
"3692",5,500,0.1,2.65745739331257e-34,186.700724756558
"3693",5,500,0.1,4.86135196987424e-31,171.878511038786
"3694",5,500,0.1,8.68959947607247e-07,56.1332844237956
"3695",5,500,0.1,0.0474135780653766,27.8031824956757
"3696",5,500,0.1,3.40673450687497e-32,177.132583323174
"3697",5,500,0.1,1.29289029849438e-34,188.11846380999
"3698",5,500,0.1,0.791449593633962,15.025966620584
"3699",5,500,0.1,1.28396353995235e-29,165.392741295543
"3700",5,500,0.1,0.954664990597596,12.250808033617
"3701",5,500,0.1,2.4161427141253e-33,182.353038644751
"3702",5,500,0.1,0.411779474812261,19.3986822714533
"3703",5,500,0.1,0.0031244016493841,35.8456674570217
"3704",5,500,0.1,2.65473534812457e-36,195.753736195247
"3705",5,500,0.1,3.83908082981808e-39,208.564496447256
"3706",5,500,0.1,0.024795221069685,29.8546153079474
"3707",5,500,0.1,0.000603466304781436,40.2287160154924
"3708",5,500,0.1,6.11539077329547e-39,207.653814942349
"3709",5,500,0.1,0.114569151939934,24.777474064518
"3710",5,500,0.1,3.59686645276701e-34,186.104907828168
"3711",5,500,0.1,0.157948469436864,23.5779759679445
"3712",5,500,0.1,1.94183449536824e-38,205.392861340237
"3713",5,500,0.1,0.173946673997481,23.2034767921116
"3714",5,500,0.1,0.68197500612298,16.3163995102282
"3715",5,500,0.1,5.42661730506679e-37,198.868337355239
"3716",5,500,0.1,7.02908247826514e-39,207.381400482879
"3717",5,500,0.1,0.438737596529723,19.0676080062628
"3718",5,500,0.1,0.266434322166974,21.4464239882247
"3719",5,500,0.1,2.35094584268628e-39,209.523534462155
"3720",5,500,0.1,1.93898924891398e-37,200.885857738775
"3721",5,500,0.1,9.26671194093937e-36,193.29930429304
"3722",5,500,0.1,1.2982613521837e-34,188.110307990703
"3723",5,500,0.1,2.43440798682119e-31,173.246548191903
"3724",5,500,0.1,9.10935904119971e-05,45.0216130045742
"3725",5,500,0.1,1.11529500144486e-34,188.40914058548
"3726",5,500,0.1,5.20829530149637e-33,180.838724864903
"3727",5,500,0.1,0.00256507150751051,36.3850881979728
"3728",5,500,0.1,6.23390104566029e-10,72.3720916048919
"3729",5,500,0.1,1.78253564447756e-25,146.388648527129
"3730",5,500,0.1,0.113344397647006,24.8165192128301
"3731",5,500,0.1,1.2432408622094e-32,179.122400626821
"3732",5,500,0.1,0.125893027251612,24.4321784802642
"3733",5,500,0.1,3.28405341652502e-08,63.5949808022389
"3734",5,500,0.1,0.0015020772133636,37.8283178052309
"3735",5,500,0.1,0.0388893158949131,28.4428510212438
"3736",5,500,0.1,5.23987415782202e-34,185.364171616037
"3737",5,500,0.1,5.29495403333583e-34,185.343581499416
"3738",5,500,0.1,3.33668405902689e-39,208.838798897082
"3739",5,500,0.1,5.91088296651672e-28,157.783613206106
"3740",5,500,0.1,2.88571986648547e-32,177.460318960834
"3741",5,500,0.1,1.75933462733526e-33,182.978259679145
"3742",5,500,0.1,0.290248621580763,21.068610701087
"3743",5,500,0.1,1.29500393319148e-26,151.630408253337
"3744",5,500,0.1,0.0107620712379284,32.3524326056268
"3745",5,500,0.1,1.06879385411621e-09,71.1915539754123
"3746",5,500,0.1,6.25352260181706e-34,185.015929239899
"3747",5,500,0.1,0.652308317308833,16.6477869497745
"3748",5,500,0.1,1.74585621317259e-38,205.601102150391
"3749",5,500,0.1,0.000200271716712027,43.0507657659652
"3750",5,500,0.1,5.12711781746748e-32,176.325241079046
"3751",5,500,0.1,0.118050324674682,24.668383970761
"3752",5,500,0.1,0.724251806756721,15.8347145471855
"3753",5,500,0.1,1.16020578191569e-31,174.711695524251
"3754",5,500,0.1,0.803181967438591,14.8762682383436
"3755",5,500,0.1,0.25779000196124,21.5893946270583
"3756",5,500,0.1,0.152105867109552,23.7223688357129
"3757",5,500,0.1,0.785648462535432,15.0988343684797
"3758",5,500,0.1,6.56996843728027e-38,203.006241695973
"3759",5,500,0.1,9.59462422388478e-38,202.264426258828
"3760",5,500,0.1,7.35011890853649e-30,166.499054400471
"3761",5,500,0.1,0.0870534305695451,25.7560232116661
"3762",5,500,0.1,0.412267649654951,19.3925931465714
"3763",5,500,0.1,0.00154449001680534,37.7539041319184
"3764",5,500,0.1,0.150026787438315,23.7748363045408
"3765",5,500,0.1,0.159830529547779,23.5323822515179
"3766",5,500,0.1,0.978551442261018,11.4039921432257
"3767",5,500,0.1,2.65053863178453e-35,191.234509328169
"3768",5,500,0.1,3.5448682312335e-30,167.944529266651
"3769",5,500,0.1,0.411945552010057,19.3966103367113
"3770",5,500,0.1,8.02819232691923e-32,175.439363792115
"3771",5,500,0.1,0.789955305492846,15.0448056089164
"3772",5,500,0.1,4.81794388292591e-33,180.992355737231
"3773",5,500,0.1,1.83447217607385e-31,173.806022085616
"3774",5,500,0.1,8.2690196687769e-35,188.997622561425
"3775",5,500,0.1,7.91437524620981e-05,45.3699851468151
"3776",5,500,0.1,0.381708421976849,19.7813780754815
"3777",5,500,0.1,0.148836324068674,23.8051455189079
"3778",5,500,0.1,0.0815321656794964,25.9839992293608
"3779",5,500,0.1,4.64281616787477e-41,217.190228809694
"3780",5,500,0.1,7.11045011299363e-31,171.126056163285
"3781",5,500,0.1,0.603906968263487,17.1833905278158
"3782",5,500,0.1,4.36576242425379e-33,181.18669525443
"3783",5,500,0.1,0.824442538165031,14.5957850516174
"3784",5,500,0.1,0.341943715797664,20.3145083284948
"3785",5,500,0.1,4.17250257739536e-29,163.053620608655
"3786",5,500,0.1,3.06691954307945e-32,177.340074772083
"3787",5,500,0.1,0.00588981789511467,34.0810727792344
"3788",5,500,0.1,1.30442143945354e-30,169.924873650834
"3789",5,500,0.1,1.24659080350362e-31,174.569754331476
"3790",5,500,0.1,6.21672235067413e-34,185.027552127859
"3791",5,500,0.1,1.59579350232684e-34,187.704338524503
"3792",5,500,0.1,7.44447110455661e-06,51.0969169353644
"3793",5,500,0.1,6.0239981160619e-34,185.089567155552
"3794",5,500,0.1,4.15367402732409e-21,126.13372291899
"3795",5,500,0.1,6.01626038008726e-35,189.623084716122
"3796",5,500,0.1,2.711452222392e-31,173.033400799188
"3797",5,500,0.1,3.99443619850313e-36,194.951765617506
"3798",5,500,0.1,0.450322178352387,18.9283012052658
"3799",5,500,0.1,5.69986865672355e-05,46.1794093523435
"3800",5,500,0.1,6.44968927765132e-34,184.955103357927
"3801",5,500,0.1,1.26043933107821e-42,224.223044365479
"3802",5,500,0.1,0.000127210655458974,44.1902330285588
"3803",5,500,0.1,3.8842809104511e-34,185.95357008364
"3804",5,500,0.1,3.15580051481056e-34,186.362427847438
"3805",5,500,0.1,2.2773511884071e-36,196.054667587052
"3806",5,500,0.1,5.0379180934571e-39,208.032951003257
"3807",5,500,0.1,8.08168012538147e-33,179.97216969788
"3808",5,500,0.1,0.572206108074064,17.5342988100492
"3809",5,500,0.1,2.85051939821956e-33,182.027149944363
"3810",5,500,0.1,5.27179615102745e-36,194.40700485017
"3811",5,500,0.1,0.206102664162192,22.5262426732089
"3812",5,500,0.1,2.12388327184731e-26,150.642501146213
"3813",5,500,0.1,2.11339490196023e-29,164.403952353177
"3814",5,500,0.1,0.447718963030326,18.9594632947098
"3815",5,500,0.1,0.282686482020919,21.1861915485769
"3816",5,500,0.1,3.23361966707899e-16,103.06406161668
"3817",5,500,0.1,0.434188245542299,19.1227759351864
"3818",5,500,0.1,2.24970228220454e-30,168.845426115388
"3819",5,500,0.1,0.307261899012294,20.8114240299047
"3820",5,500,0.1,0.312037199122702,20.7409379080915
"3821",5,500,0.1,1.12103421973301e-34,188.399043916053
"3822",5,500,0.1,1.21370034673499e-37,201.803904353389
"3823",5,500,0.1,1.30944291518117e-31,174.472528183934
"3824",5,500,0.1,0.113152905845829,24.8226561294161
"3825",5,500,0.1,2.64829416632113e-38,204.78545753545
"3826",5,500,0.1,0.205426467517936,22.5396113228973
"3827",5,500,0.1,0.510193197732615,18.2305750552717
"3828",5,500,0.1,3.3590657285023e-32,177.160408889294
"3829",5,500,0.1,0.021087222304353,30.3505287841037
"3830",5,500,0.1,6.78389827234616e-40,211.952965049333
"3831",5,500,0.1,0.555105926102402,17.7245714670325
"3832",5,500,0.1,2.70105023158126e-37,200.236168777351
"3833",5,500,0.1,4.46085904567974e-35,190.21121658216
"3834",5,500,0.1,1.5049040946784e-36,196.86761434707
"3835",5,500,0.1,0.0169264376810767,31.0143116603718
"3836",5,500,0.1,5.45125100260976e-36,194.341278605566
"3837",5,500,0.1,4.58388163036991e-35,190.157731594171
"3838",5,500,0.1,1.66569587266733e-33,183.086036558403
"3839",5,500,0.1,1.70462785984097e-30,169.39497564086
"3840",5,500,0.1,0.00298603032628275,35.9699170345664
"3841",5,500,0.1,6.65853222146894e-38,202.980014784279
"3842",5,500,0.1,0.435979337483187,19.1010240407979
"3843",5,500,0.1,5.64014135852982e-31,171.584495168968
"3844",5,500,0.1,5.93612241300415e-35,189.649452964273
"3845",5,500,0.1,1.83214822819971e-37,200.996934213822
"3846",5,500,0.1,3.98170512161164e-29,163.146561820986
"3847",5,500,0.1,1.98471182032373e-35,191.803020486947
"3848",5,500,0.1,0.00708524310559422,33.5569021978712
"3849",5,500,0.1,0.0889998107525852,25.6786411052462
"3850",5,500,0.1,4.00916266603937e-31,172.259818911923
"3851",5,500,0.1,3.78808253448509e-33,181.466549849473
"3852",5,500,0.1,3.94479261008759e-30,167.732691183552
"3853",5,500,0.1,1.75075619505653e-37,201.085987409928
"3854",5,500,0.1,0.664987343114857,16.5066248896291
"3855",5,500,0.1,5.00707708621371e-36,194.508159589366
"3856",5,500,0.1,0.853723320920298,14.1845678808391
"3857",5,500,0.1,8.85280226219282e-28,156.979458528335
"3858",5,500,0.1,0.167270245951604,23.3562701020039
"3859",5,500,0.1,1.40150566594701e-29,165.218968892295
"3860",5,500,0.1,5.82431415510598e-38,203.242192003786
"3861",5,500,0.1,7.11575456023142e-39,207.357424514632
"3862",5,500,0.1,5.1643475449902e-36,194.447437340483
"3863",5,500,0.1,2.39308048710294e-26,150.40413166636
"3864",5,500,0.1,2.17661557735626e-12,84.568119765096
"3865",5,500,0.1,1.868972994817e-33,182.859126271104
"3866",5,500,0.1,0.142107139372351,23.9802898448605
"3867",5,500,0.1,1.81707763473813e-36,196.497745103458
"3868",5,500,0.1,5.24985368933245e-37,198.93327462757
"3869",5,500,0.1,0.220940602561761,22.2409410344544
"3870",5,500,0.1,0.107753743708184,24.9994131888905
"3871",5,500,0.1,0.308662580706419,20.7906752959468
"3872",5,500,0.1,8.36523997961408e-31,170.804387518996
"3873",5,500,0.1,0.00350132145253423,35.5322295766241
"3874",5,500,0.1,0.184371941970783,22.9739253153026
"3875",5,500,0.1,9.16785412371089e-42,220.355034115247
"3876",5,500,0.1,7.57241389695842e-33,180.100563661721
"3877",5,500,0.1,0.00175536067285598,37.4109526262518
"3878",5,500,0.1,0.0240655664729925,29.9465093490167
"3879",5,500,0.1,5.44377183623889e-35,189.819702119108
"3880",5,500,0.1,0.143252728528062,23.9500004067518
"3881",5,500,0.1,8.17986296047003e-33,179.94834841937
"3882",5,500,0.1,1.55414273938926e-35,192.283532192799
"3883",5,500,0.1,1.3463096033881e-26,151.552841540957
"3884",5,500,0.1,0.934144626633304,12.7660588862324
"3885",5,500,0.1,6.13383877802391e-39,207.647922455268
"3886",5,500,0.1,4.72270491860141e-32,176.487526648855
"3887",5,500,0.1,2.23542178176923e-34,187.041085291479
"3888",5,500,0.1,5.20223860675638e-38,203.463408477044
"3889",5,500,0.1,4.06366078772263e-08,63.1163243508038
"3890",5,500,0.1,3.3293152415881e-28,158.925864424566
"3891",5,500,0.1,0.00154957372474795,37.7451174744262
"3892",5,500,0.1,0.0609168162218556,26.9759654334034
"3893",5,500,0.1,1.08224135352567e-33,183.935634835845
"3894",5,500,0.1,2.3642121738664e-34,186.930847220643
"3895",5,500,0.1,8.90693803698306e-40,211.420862151672
"3896",5,500,0.1,0.234165748922442,21.9985239580716
"3897",5,500,0.1,0.678804908196618,16.3520099350859
"3898",5,500,0.1,4.40917345926531e-35,190.234128443124
"3899",5,500,0.1,0.00133420063250966,38.1442560486868
"3900",5,500,0.1,4.75569367134346e-27,153.629264605602
"3901",5,500,0.1,1.39615906827856e-33,183.433854375741
"3902",5,500,0.1,1.93419791013486e-38,205.400574404448
"3903",5,500,0.1,0.408894929876072,19.4347375538972
"3904",5,500,0.1,3.26145880602456e-05,47.544735667704
"3905",5,500,0.1,2.84819782231793e-34,186.564293075299
"3906",5,500,0.1,6.97305878270871e-40,211.899222077433
"3907",5,500,0.1,3.73334342210767e-34,186.031594884517
"3908",5,500,0.1,0.852796965992064,14.1981178267177
"3909",5,500,0.1,0.434608254731768,19.1176713560892
"3910",5,500,0.1,7.31284254842549e-35,189.239294815405
"3911",5,500,0.1,0.335669987829632,20.4019573911523
"3912",5,500,0.1,8.30248353986822e-22,129.39487361594
"3913",5,500,0.1,0.052850095719665,27.4475276263497
"3914",5,500,0.1,0.201892247453777,22.6100371628053
"3915",5,500,0.1,1.66256783580974e-38,205.696778101177
"3916",5,500,0.1,0.0318196207002124,29.0787577749456
"3917",5,500,0.1,5.96277109646241e-35,189.640645322338
"3918",5,500,0.1,3.96597167428325e-32,176.832423927016
"3919",5,500,0.1,3.21924223885617e-32,177.244363493686
"3920",5,500,0.1,0.35025731421375,20.2001270642473
"3921",5,500,0.1,4.0662390761226e-39,208.452064396781
"3922",5,500,0.1,1.44870924355696e-33,183.36105393851
"3923",5,500,0.1,5.01982505151495e-33,180.911409640961
"3924",5,500,0.1,0.0603446809801731,27.0075180082888
"3925",5,500,0.1,7.01050038426758e-40,211.888757362382
"3926",5,500,0.1,1.38790333704523e-33,183.445539793779
"3927",5,500,0.1,0.479539559753847,18.5836510650255
"3928",5,500,0.1,6.39131734426446e-42,221.058543218644
"3929",5,500,0.1,6.11439213257384e-32,175.977374072041
"3930",5,500,0.1,5.59425423735314e-34,185.235308867247
"3931",5,500,0.1,8.9041793720512e-37,197.897138485544
"3932",5,500,0.1,1.44872247059985e-34,187.894573832695
"3933",5,500,0.1,3.87344289976246e-36,195.012149455798
"3934",5,500,0.1,2.35436151677061e-33,182.404093723435
"3935",5,500,0.1,1.08801093006235e-33,183.925160426585
"3936",5,500,0.1,0.377869918602304,19.8313942997458
"3937",5,500,0.1,0.803367694967173,14.8738717002598
"3938",5,500,0.1,0.106399916362283,25.0449102748406
"3939",5,500,0.1,0.414008467586868,19.3709093128094
"3940",5,500,0.1,4.42299009658638e-32,176.617024624921
"3941",5,500,0.1,2.51745321983604e-32,177.729868656642
"3942",5,500,0.1,8.71007946587392e-27,152.422038922384
"3943",5,500,0.1,5.02763193798597e-29,162.683387866387
"3944",5,500,0.1,0.00157508503642945,37.7014398029331
"3945",5,500,0.1,0.0220927737811127,30.2085196988872
"3946",5,500,0.1,2.11437267256247e-29,164.403034398153
"3947",5,500,0.1,9.98349058381171e-36,193.152964834977
"3948",5,500,0.1,0.0160652443770456,31.1705653633971
"3949",5,500,0.1,2.0449352437508e-05,48.6762065204805
"3950",5,500,0.1,1.34518873863585e-32,178.96687827884
"3951",5,500,0.1,1.19301847978079e-37,201.83757950733
"3952",5,500,0.1,1.24624594777388e-36,197.237626414433
"3953",5,500,0.1,6.38697331244777e-33,180.436378429214
"3954",5,500,0.1,0.0176593003727866,30.8870810904806
"3955",5,500,0.1,1.22613510642995e-34,188.222754780707
"3956",5,500,0.1,7.45780149118298e-28,157.320861754091
"3957",5,500,0.1,4.02390158706438e-33,181.347475866651
"3958",5,500,0.1,4.23081441215871e-35,190.315308224248
"3959",5,500,0.1,0.0897897604032468,25.6476521856378
"3960",5,500,0.1,2.57776648750782e-35,191.289223960529
"3961",5,500,0.1,2.01558704832836e-41,218.818396807861
"3962",5,500,0.1,0.00113106500692584,38.582487948768
"3963",5,500,0.1,0.608071789207836,17.1373739965686
"3964",5,500,0.1,0.142347040053149,23.9739303290651
"3965",5,500,0.1,7.63769782340948e-10,71.9277947588862
"3966",5,500,0.1,2.67425593178571e-33,182.152973092352
"3967",5,500,0.1,1.14444606288072e-31,174.738726330057
"3968",5,500,0.1,3.98510482274022e-29,163.144867147681
"3969",5,500,0.1,4.30896633337812e-23,135.367918816485
"3970",5,500,0.1,1.92604567349887e-36,196.383461373491
"3971",5,500,0.1,0.708282028249513,16.0183668103222
"3972",5,500,0.1,7.55728093253452e-36,193.699800905155
"3973",5,500,0.1,2.25107256276198e-33,182.492517375372
"3974",5,500,0.1,3.05987379143689e-05,47.699907515839
"3975",5,500,0.1,1.23610423229335e-37,201.768066442612
"3976",5,500,0.1,0.765575670522195,15.3458473375287
"3977",5,500,0.1,5.48630964761762e-34,185.273675735318
"3978",5,500,0.1,0.125468142769384,24.4446552270008
"3979",5,500,0.1,0.173273349216662,23.218672634429
"3980",5,500,0.1,3.05401369260879e-38,204.506388802258
"3981",5,500,0.1,2.67594358346779e-38,204.765123719258
"3982",5,500,0.1,0.285400300038164,21.1437515100385
"3983",5,500,0.1,0.00033095760952515,41.7754553278433
"3984",5,500,0.1,0.290332466992865,21.0673187590222
"3985",5,500,0.1,6.0638494685657e-31,171.441156546201
"3986",5,500,0.1,1.09761058765993e-35,192.966775103953
"3987",5,500,0.1,1.21545240074344e-41,219.805041874539
"3988",5,500,0.1,1.21592248040456e-35,192.765685391747
"3989",5,500,0.1,0.00234358862874717,36.6306417152729
"3990",5,500,0.1,1.3791452934263e-33,183.458012376567
"3991",5,500,0.1,0.902955206717081,13.3905212728899
"3992",5,500,0.1,3.40967898078898e-34,186.210116377935
"3993",5,500,0.1,1.71434195841505e-32,178.488305533787
"3994",5,500,0.1,0.454450628254761,18.8790434986141
"3995",5,500,0.1,0.266312054810545,21.448423186763
"3996",5,500,0.1,1.41791115424873e-34,187.936868215565
"3997",5,500,0.1,0.000940680391033445,39.0687469164927
"3998",5,500,0.1,3.02100824743373e-35,190.977373853267
"3999",5,500,0.1,0.0851781232090495,25.8320106343618
"4000",5,500,0.1,0.141846027393754,23.9872216666502
"4001",5,500,0.3,2.83369202473796e-09,69.0466905258224
"4002",5,500,0.3,3.9645243826082e-40,213.002520529444
"4003",5,500,0.3,2.76446705336624e-09,69.1012574208743
"4004",5,500,0.3,3.5106264927999e-10,73.6255036981845
"4005",5,500,0.3,6.39525428381255e-08,62.0945408634014
"4006",5,500,0.3,4.71727007583354e-39,208.161585333216
"4007",5,500,0.3,4.9468465840375e-42,221.55806078729
"4008",5,500,0.3,5.95296178303285e-12,82.4217560948489
"4009",5,500,0.3,1.48607854767077e-34,187.844485060261
"4010",5,500,0.3,8.50751359199011e-10,71.6916383158608
"4011",5,500,0.3,6.98421648509943e-13,86.9830262715935
"4012",5,500,0.3,1.84085556043205e-07,59.6967772702607
"4013",5,500,0.3,4.09745789989638e-40,212.938087864458
"4014",5,500,0.3,2.20053474265421e-44,232.103823097247
"4015",5,500,0.3,6.28473975790856e-05,45.9390660489283
"4016",5,500,0.3,3.35812494623469e-07,58.3229908280611
"4017",5,500,0.3,1.96738380809832e-09,69.8508395065627
"4018",5,500,0.3,1.90391046173226e-28,160.037352757739
"4019",5,500,0.3,3.30795973859882e-17,107.776074436398
"4020",5,500,0.3,0.000511907797962317,40.6549074970544
"4021",5,500,0.3,0.00190712962984418,37.1879040332738
"4022",5,500,0.3,1.56567559256648e-08,65.2534187817291
"4023",5,500,0.3,9.38762535582032e-11,76.4901034763759
"4024",5,500,0.3,4.42380186764933e-05,46.8009557464686
"4025",5,500,0.3,5.17765753014092e-43,225.956299132295
"4026",5,500,0.3,2.94033911419412e-42,222.572218969562
"4027",5,500,0.3,6.66894095022254e-30,166.691886918611
"4028",5,500,0.3,9.61491937711387e-41,215.76919658154
"4029",5,500,0.3,1.01574348287242e-38,206.661083943826
"4030",5,500,0.3,3.88495541416239e-40,213.042128833336
"4031",5,500,0.3,2.87616919623874e-33,182.009491217203
"4032",5,500,0.3,1.7199848576854e-06,54.5467090329497
"4033",5,500,0.3,3.84235504595171e-34,185.974934848675
"4034",5,500,0.3,3.37218667987819e-17,107.736431817744
"4035",5,500,0.3,6.26720491966438e-24,139.2479282223
"4036",5,500,0.3,2.91548757846067e-07,58.6467201953598
"4037",5,500,0.3,1.07795955824803e-06,55.6337857711212
"4038",5,500,0.3,4.43026798869784e-36,194.748458803699
"4039",5,500,0.3,5.05526308764299e-38,203.519535177824
"4040",5,500,0.3,0.144524688812867,23.9166013196411
"4041",5,500,0.3,0.00839378840775762,33.0718269634882
"4042",5,500,0.3,2.85225580465432e-39,209.145566915923
"4043",5,500,0.3,4.18840824824953e-41,217.391244894168
"4044",5,500,0.3,2.10733484421332e-14,94.3608489566804
"4045",5,500,0.3,5.88927268439599e-43,225.705457486675
"4046",5,500,0.3,4.47618738474397e-41,217.261560044758
"4047",5,500,0.3,1.82942295913576e-10,75.0435361994744
"4048",5,500,0.3,1.06260942146733e-10,76.2217956719512
"4049",5,500,0.3,1.70361857213528e-39,210.153221874695
"4050",5,500,0.3,3.57614879432962e-20,121.760388249608
"4051",5,500,0.3,7.219059707098e-20,120.33015457564
"4052",5,500,0.3,1.16859919914222e-39,210.890092529079
"4053",5,500,0.3,1.44696040977362e-41,219.464967824955
"4054",5,500,0.3,9.36198220915096e-20,119.800476876149
"4055",5,500,0.3,1.03267723362822e-34,188.560534394896
"4056",5,500,0.3,1.97430128366247e-37,200.850487216695
"4057",5,500,0.3,1.49497544510383e-45,237.332184716272
"4058",5,500,0.3,7.60073658479323e-42,220.720602685053
"4059",5,500,0.3,8.39330979081128e-40,211.536942530001
"4060",5,500,0.3,0.00026201994316549,42.3703904686973
"4061",5,500,0.3,0.0173876667134211,30.933654083222
